Hour,P_el,P_fc,m_dot_el,m_dot_fc,eta_el,i_model,V,eta_F,P_comp,m_H2,P_tank_bar
3408,0,87.588,0,4.7780050732346,0,0,0,0,0,287.677948124204,579.351898963672
3409,0,86.011,0,4.69197828873796,0,0,0,0,0,282.89994305097,569.72951973549
3410,0,84.732,0,4.62220767531299,0,0,0,0,0,278.207964762232,560.280389034992
3411,5.629,85.012,0.12716837250294,4.63748193001118,0.800456169519581,0.0215045973750291,1.47887448787127,0.94434422307876,0.333867028425979,273.585757086919,550.971768713003
3412,66.01,89.871,1.46315806733172,4.90254479993454,0.784056949513538,0.234851154424067,1.59064041984492,0.994903771807208,3.811637477452,269.07544352941,541.888490896603
3413,210.495,98.597,4.33026103235686,5.37855603742192,0.724237490626347,0.692703897346305,1.72785191612195,0.998272198151518,11.21285557023,265.636056796808,534.961942484406
3414,397.802,106.499,7.60763050000425,5.8096173253689,0.67055288387082,1.2160728236237,1.86757421428463,0.999015803123764,19.6628096926929,264.587761791743,532.850791088135
3415,610.91,112.51,10.9274087952751,6.13752284319341,0.625171559831545,1.7462140905838,2.00374090873765,0.999314600036307,28.3330586486427,266.385774966378,536.471792815515
3416,780.927,116.61,13.3457037044893,6.36118157270272,0.596236154022508,2.13239588136189,2.10124364294578,0.99943872754363,34.8932322224176,271.17566091846,546.118098833242
3417,896.998,117.766,14.9008440714762,6.42424242424242,0.579128032475631,2.38073899681322,2.16344357505213,0.999497275813986,39.4240179924881,278.160183050246,560.184161897128
3418,969.508,115.877,15.8355243440719,6.32119575593923,0.569347056455428,2.52999974251493,2.20067529184862,0.999526934705102,42.4846310309622,286.63678469748,577.255109785574
3419,979.56,112.399,15.9559453325394,6.13146769222377,0.568112711430174,2.54922998312639,2.20546459847605,0.999530503296208,43.4576258870371,296.151113285613,596.415926145816
3420,926.082,109.026,15.2580006812793,5.94746747402013,0.575348025922078,2.43777396745988,2.17768291289575,0.999509037716268,42.1836640458314,305.975590925928,616.201348748961
3421,831.993,107.508,14.0054304786657,5.86465919319205,0.58884577621992,2.23774881664906,2.12767180015012,0.999465152180897,39.2540236749168,315.286124133187,634.951743519091
3422,695.014,107.095,6.77973002745932,5.84212966751221,0.610694375611343,1.93436051082464,2.05137863990007,0.999381265763239,34.324378676984,323.426895418661,651.346365818162
3423,519.032,107.829,5.84212966751221,5.88217003518534,0.643738962542527,1.51882881583221,1.94574707158442,0.99921198817022,26.9817560128509,324.364495778608,653.234590315543
3424,311.553,108.256,5.88217003518531,5.90546327360009,0.693560905119828,0.978741546284824,1.80518841714427,0.998777149004424,17.3786516952495,324.324455410935,653.153953397775
3425,141.201,106.36,2.9868721347518,5.80203474892944,0.750084680639959,0.478175748520522,1.66701637142649,0.997497039366825,8.47938759972946,324.30116217252,653.107043365231
3426,39.405,101.959,0.884608131420937,5.56195619561956,0.798946014503352,0.142461491999818,1.55581186756236,0.991598746738612,2.50139389266132,321.485999558343,647.437614001423
3427,1.742,98.913,0.0352324703265559,5.39579412486703,0.714712970663899,0.00682319056893669,1.44625544071542,0.824590114816003,0.0989652655200885,316.808651494144,638.017946971757
3428,0,97.177,0,5.30109374573821,0,0,0,0,0,311.448089839604,627.222362554112
3429,0,90.429,0,4.93298420751166,0,0,0,0,0,306.146996093865,616.546539995575
3430,0,85.923,0,4.68717780868996,0,0,0,0,0,301.214011886354,606.612049754614
3431,0,82.075,0,4.47726590840902,0,0,0,0,0,296.526834077664,597.172586695484
3432,0,79.846,0,4.35567193082945,0,0,0,0,0,292.049568169255,588.155863227051
3433,0,78.7,0,4.29315658838611,0,0,0,0,0,287.693896238425,579.38401672007
3434,0,78.773,0,4.29713880478957,0,0,0,0,0,283.400739650039,570.738069269985
3435,3.686,77.941,0.0814910614485499,4.25175244797207,0.78272459220283,0.0142103067929742,1.46662342490586,0.91577556405204,0.215945391857141,279.10360084525,562.084102071949
3436,48.921,78.786,1.09584871987463,4.29784796661484,0.793369437489655,0.176194875146448,1.56928904073923,0.993207208363518,2.88363568081073,274.933339458726,553.685652106593
3437,170.822,83.717,3.57688694910232,4.56683850203202,0.738367856949888,0.572396257658314,1.6941689649694,0.997909044550392,9.36096009767459,271.731340211986,547.237176107042
3438,358.799,90.102,6.95399857988602,4.91514606006055,0.680433736835253,1.11169318635978,1.84028417369628,0.998923394432051,18.1680757521639,270.741388659056,545.243522037234
3439,591.476,96.566,10.6343065005662,5.26776313995036,0.628893681807125,1.69940806679382,1.99184409341475,0.999295722376707,27.8808392959152,272.780241178882,549.349547844112
3440,807.533,101.444,13.7038531701,5.53386247715681,0.592199143630872,2.18958940290833,2.1155988145743,0.999453388350941,36.2562579246462,278.146784539497,560.15717876305
3441,977.885,106.061,15.943117640021,5.78572402694815,0.568243924535566,2.54718150622249,2.2049545021027,0.999530125720777,42.7511815853003,286.316775232441,576.610645750476
3442,1071.438,105.916,17.1122819088389,5.77781414505087,0.556545795925847,2.73388741596308,2.25137308379328,0.999562214937127,46.6304096869965,296.474168845513,597.066524682547
3443,1071.17,101.933,17.0989280714162,5.56053787196902,0.556676498430623,2.73175491804896,2.2508437126073,0.999561873187679,47.4025619511861,307.808636609301,619.892902114361
3444,1048.117,98.71,10.8595986373718,5.38472029021084,0.559597833034703,2.68436934935355,2.23907604284156,0.999554139196764,47.3675678040925,319.347026808749,643.129957010719
3445,977.617,98.034,5.38472029021085,5.34784387529662,0.568611435458139,2.5414493981466,2.20352703637325,0.999529065943568,45.19161534497,324.82190515591,654.155762734463
3446,816.58,98.434,5.34784387529663,5.36966423915119,0.591235030446889,2.20337451911253,2.11905592294276,0.999456808153174,39.1792081064387,324.858781570824,654.230027797693
3447,592.079,100.828,5.36966423915118,5.50025911682077,0.629222342751201,1.69530515262134,1.99080030025282,0.999294017910324,30.1391678580234,324.836961206969,654.186083973296
3448,366.506,102.634,5.50025911682076,5.59877805962414,0.678858160738621,1.12808654430944,1.84458421731223,0.998939039668257,20.0443692066507,324.7063663293,653.923080184281
3449,174.843,102.562,3.63854301807094,5.59485039413032,0.737178597482652,0.582242224349934,1.69696222346893,0.997944403507283,10.3338305715451,324.607847386496,653.724673817129
3450,45.771,102.303,1.02299311464252,5.58072170853449,0.795277384517889,0.164560434702663,1.56476717845744,0.992726957263766,2.89745527861316,322.651540010437,649.784884894597
3451,1.943,102.145,0.040010791966888,5.57210266481193,0.72855961297451,0.00758624920208611,1.44912559086801,0.84223362001388,0.112594261735404,318.093811416545,640.60611838486
3452,0,102.096,0,5.56942967023975,0,0,0,0,0,312.5617195437,629.465090882847
3453,0,95.204,0,5.19346480102556,0,0,0,0,0,306.99228987346,618.24886914379
3454,0,89.933,0,4.905926956332,0,0,0,0,0,301.798825072435,607.789799499091
3455,0,86.667,0,4.72776368545945,0,0,0,0,0,296.892898116103,597.909799600382
3456,0,85.092,0,4.6418460027821,0,0,0,0,0,292.165134430643,588.388601027873
3457,0,85.096,0,4.64206420642064,0,0,0,0,0,287.523288427861,579.040431263927
3458,0,88.148,0,4.80855358263099,0,0,0,0,0,282.88122422144,569.691822061737
3459,4.355,94.871,0.0972491266108692,5.17529934811663,0.791000242029025,0.0167267400866951,1.47135971296012,0.928446602979279,0.257259926462407,278.072670638809,560.007921479399
3460,69.272,111.877,1.53176029351864,6.10299211739356,0.782375231971685,0.245806365246075,1.59442342043415,0.995130902842619,4.01741563091799,272.994620417304,549.781284164842
3461,253.104,127.242,5.11127395591053,6.94116684395712,0.710408749602976,0.817425232320626,1.76195127297302,0.998535823183623,13.3001391301755,268.423388593429,540.575323627951
3462,534.748,135.634,9.78130063823324,7.39895807762594,0.640018153126308,1.56319005210719,1.95710266606964,0.999234350888638,25.3706508110066,266.593495705382,536.890119647241
3463,871.527,138.041,14.5720321833333,7.5302621171208,0.582655894517598,2.32823044489578,2.15031997482204,0.999485937881746,37.9546681305756,268.975838265989,541.687896798633
3464,1215.61,141.179,18.8811455390821,7.70144287155988,0.539792338622111,3.01636037729084,2.3213438333764,0.999603212174747,49.775408082679,276.017608332202,555.869250936227
3465,1467.508,144.597,21.7596575223583,7.88789788069716,0.514698227827261,3.47603504651431,2.43464874014731,0.999655683829918,58.4310962737925,287.197310999724,578.38394840439
3466,1584.547,144.327,23.0248452594679,7.87316913509533,0.504428942279541,3.67807511372274,2.48426090551613,0.999674597435539,63.186847606561,301.069070641385,606.320153952179
3467,1591.983,142.782,13.9858786803626,7.78888797970706,0.503916115005617,3.68839152021456,2.48679136171463,0.999675507584342,64.8016815133413,316.220746765758,636.833971199471
3468,1519.964,139.734,7.78888797970706,7.62261680713526,0.510241850104372,3.56266062230748,2.4559331742815,0.999664055827605,63.1462075632822,322.417737466413,649.314032162416
3469,1400.447,137.851,7.62261680713527,7.51989744428988,0.521295433363597,3.35065654671713,2.40380628933041,0.999642799834123,59.4011748159395,322.584008638985,649.64888410432
3470,1175.815,134.755,7.51989744428988,7.35100782805553,0.544593878227805,2.93351184135849,2.30085136709373,0.99959200605315,52.0108073592104,322.68672800183,649.855749657668
3471,875.547,134.185,7.35100782805551,7.31991380956277,0.582557205353863,2.32968996356996,2.15068494668156,0.999486259934583,41.3105490083428,322.855617618065,650.1958748585
3472,543.993,133.383,7.31991380956276,7.27616398003437,0.638621847337556,1.57999076440204,1.96139772653797,0.999242492360556,28.0111161740163,322.886711636558,650.258494808265
3473,236.49,131.205,4.78897186867774,7.15735209884625,0.716023278668241,0.765956242023026,1.74796309918021,0.998437436750793,13.5692694339409,322.930461466086,650.346602176181
3474,58.553,126.357,1.29796796609642,6.89288928892889,0.788180129327595,0.20847165502108,1.58129374874224,0.994258907407989,3.6654550083488,320.562081235918,645.576943630008
3475,1.608,121.573,0.0320439807338166,6.63191773722827,0.703468045262004,0.00631401502706637,1.44416744933369,0.810444690239865,0.089770586380613,314.967159913085,634.309384492886
3476,0,117.503,0,6.40989553500805,0,0,0,0,0,308.367286156591,621.017961154123
3477,0,107.792,0,5.88015165152879,0,0,0,0,0,301.957390621583,608.109133158859
3478,0,99.875,0,5.44827209993727,0,0,0,0,0,296.077238970054,596.267151360391
3479,0,95.566,0,5.21321223031394,0,0,0,0,0,290.628966870117,585.294927706298
3480,0,93.167,0,5.08234459809617,0,0,0,0,0,285.415754639803,574.796088900519
3481,0,93.067,0,5.07688950713253,0,0,0,0,0,280.333410041706,564.560803181561
3482,0,95.215,0,5.19406486103156,0,0,0,0,0,275.256520534574,554.336503418703
3483,4.487,101.04,0.100435109764061,5.51182390966369,0.792325036238277,0.0172355153708015,1.47224124750653,0.930558788145477,0.262089697620686,270.062455673542,543.876225318833
3484,83.575,115.438,1.83352888380561,6.29724790660884,0.775177669438041,0.293996325103151,1.61051834574775,0.995929013487275,4.73950188568589,264.651066873643,532.978280593855
3485,326.666,129.116,6.41208071797143,7.04339524861577,0.688905611083884,1.02515336461536,1.81748775324297,0.998832511197254,16.4425863835226,260.187347850839,523.988839070222
3486,711.125,137.451,12.381651984563,7.49807708043531,0.607409266112644,1.9784447572929,2.06250175928273,0.999395052568502,31.7141255387073,259.556033320195,522.717440707723
3487,1119.626,140.219,17.7359719749351,7.64907399830892,0.550513501482026,2.83348558560643,2.27607771901371,0.999577603259969,45.8286374772043,264.439608224323,532.552426019897
3488,1452.252,143.536,21.6034788171986,7.83001936557292,0.515996503441162,3.45109459288717,2.42851698485773,0.999653195517517,56.8085344430021,274.526506200949,552.866334456452
3489,1667.82,146.873,23.9273316357247,8.01205575102965,0.49736251673873,3.82219475918358,2.51958770357879,0.99968686706207,64.3659064989427,288.299965652575,580.60457418122
3490,1757.824,145.747,24.8520669215276,7.95063142677904,0.490333801762165,3.96986737235676,2.55573464073537,0.999698515098358,68.5270608175629,304.21524153727,612.656197763949
3491,1761.306,143.735,9.08994841410214,7.84087499659057,0.490196513510249,3.97279594309125,2.55645098799664,0.99969873733979,70.2890240481918,321.116677032018,646.69383885859
3492,1690.924,141.023,7.84087499659057,7.6929329296566,0.49576468495654,3.85537990468773,2.52771505933453,0.999689562350826,68.3312428849407,322.36575044953,649.20933600079
3493,1539.444,139.15,7.69293292965659,7.59075907590759,0.508517834756954,3.59660150848965,2.46426727836631,0.999667226110132,63.7565961194583,322.513692516464,649.507275130201
3494,1285.772,136.966,7.59075907590761,7.47161988926165,0.532737883732626,3.14095870171573,2.35211984303244,0.999618952304711,55.6847704729118,322.615866370213,649.713042087939
3495,945.645,136.087,7.47161988926166,7.42366963969124,0.572836596597312,2.47611744332601,2.18724694401313,0.999516640425311,43.9009282297518,322.735005556859,649.952975369146
3496,567.213,134.473,7.42366963969124,7.33562447153806,0.634008009979402,1.63610782648005,1.97572268658987,0.999268474207558,29.0025241444335,322.782955806429,650.049541923258
3497,238.738,132.906,4.82993180549048,7.2501431961378,0.715302811987064,0.772497206769812,1.74974686734672,0.99845066744087,13.684184498001,322.871000974582,650.2268552547
3498,56.119,128.161,1.24597714537862,6.99129912991299,0.789499825383776,0.200169148915508,1.57827243371184,0.994020781520179,3.51807860615109,320.450789583935,645.35281442464
3499,1.205,123.944,0.0224067757939654,6.76125794397622,0.653812025694874,0.00477503272693962,1.43671685746256,0.749351440560116,0.062748392714026,314.705467599401,633.782364817357
3500,0,119.203,0,6.50263208138996,0,0,0,0,0,307.966616431218,620.211056183599
3501,0,109.735,0,5.98614406895235,0,0,0,0,0,301.463984349828,607.115466934649
3502,0,103.714,0,5.65769304203148,0,0,0,0,0,295.477840280876,595.060028009172
3503,0,98.355,0,5.36535471728991,0,0,0,0,0,289.820147238845,583.66605350043
3504,0,95.927,0,5.23290510869269,0,0,0,0,0,284.454792521555,572.860816379045
3505,0,95.85,0,5.22870468865068,0,0,0,0,0,279.221887412862,562.322318271748
3506,0,97.667,0,5.32782369146005,0,0,0,0,0,273.993182724211,551.792279350649
3507,4.149,103.199,0.0924968469153074,5.62959932356872,0.788831550795117,0.015967840137761,1.47000074758148,0.925045900763036,0.240789299528255,268.665359032751,541.062625607226
3508,81.575,118.352,1.79204153314869,6.45620925728937,0.77614876156018,0.287371136706863,1.60835173525897,0.995835159062942,4.61972124675969,263.128256556098,529.911507297592
3509,318.871,131.207,6.2784446469172,7.15746120066552,0.691036148580751,1.00381278409492,1.81183922237633,0.998807690942724,16.0495622046988,258.464088831957,520.518384030114
3510,689.271,138.299,12.0725524762749,7.544336251807,0.611090207022453,1.92908411017559,2.05004639545356,0.999379573411044,30.8114642223982,257.585072278209,518.74814090597
3511,1077.805,142.138,17.2235017706586,7.75375719390121,0.555459759154643,2.75164831238807,2.25578135298106,0.999565040681653,44.3200273177038,262.113288502677,527.867472734043
3512,1394.936,146.268,20.9633636077957,7.97905245069961,0.5213905428203,3.34887346306152,2.40336734174565,0.999642609645456,54.848576725343,271.583033079434,546.938501775436
3513,1601.851,149.887,23.2285074929399,8.17647219267381,0.502815924248938,3.71059829596012,2.49223744863649,0.99967744957044,62.1102769985842,284.56734423653,573.087483213357
3514,1674.191,148.784,23.9824506872799,8.11630253934484,0.496937655435526,3.83099681800382,2.52174366251027,0.999687586513082,65.6691408414555,299.619379536796,603.40063474735
3515,1630.426,146.894,14.721097761389,8.01320132013201,0.500668509397858,3.75423784517054,2.50293627944824,0.99968119892142,65.8890856249025,315.485527684731,635.353320445652
3516,1494.78,143.673,8.013201320132,7.83749284019311,0.51250060380283,3.51855560248482,2.44509879315672,0.999659844774532,62.3445264611397,322.193424125988,648.862289647616
3517,1328.686,141.159,7.83749284019314,7.70035185336715,0.528350567160387,3.22022739458981,2.37167362606617,0.999628332124527,57.0708244495435,322.369132605927,649.216147293571
3518,1081.686,138.549,7.70035185336718,7.5579739792161,0.555528575967134,2.75052068953662,2.25550151280852,0.999564862362665,48.7527045525455,322.506273592753,649.492334229906
3519,791.055,135.95,7.55797397921611,7.41619616507105,0.595115701437033,2.148184616306,2.10520844344952,0.999442852785929,38.0793306760971,322.648651466904,649.779067684095
3520,485.835,135.243,7.41619616507103,7.3776286719581,0.650767888000692,1.43662428850507,1.92464425720321,0.999166897647588,25.4640506761183,322.790429281049,650.064592683114
3521,207.584,133.997,4.2565222503613,7.30965823855113,0.725583962852938,0.68092842084328,1.72459390641875,0.998242318814063,12.0588866186054,322.828996774162,650.142263392735
3522,50.123,129.185,1.11729295698868,7.04715926138068,0.792811465789317,0.179619343295067,1.57059825410711,0.993336713895454,3.15171380731432,319.775860785972,643.993581701679
